GSM31482.tbw_LEVEL	GSM31415.tbw_LEVEL	GSM31389.tbw_LEVEL	GSM31475.tbw_LEVEL	GSM31318.tbw_LEVEL	GSM31492.tbw_LEVEL	GSM31558.tbw_LEVEL	GSM4422.tbw_LEVEL	GSM31595.tbw_LEVEL	GSM1333.tbw_LEVEL	GSM31603.tbw_LEVEL	GSM31311.tbw_LEVEL	GSM31604.tbw_LEVEL	GSM31397.tbw_LEVEL	GSM31316.tbw_LEVEL	GSM31434.tbw_LEVEL	GSM31278.tbw_LEVEL	GSM31497.tbw_LEVEL	GSM31513.tbw_LEVEL	GSM31401.tbw_LEVEL	GSM1337.tbw_LEVEL	GSM31390.tbw_LEVEL	GSM31289.tbw_LEVEL	GSM31270.tbw_LEVEL	GSM31299.tbw_LEVEL	GSM31413.tbw_LEVEL	GSM31483.tbw_LEVEL	GSM1324.tbw_LEVEL	GSM31268.tbw_LEVEL	GSM31258.tbw_LEVEL	GSM31509.tbw_LEVEL	GSM31334.tbw_LEVEL	GSM7578.tbw_LEVEL	GSM31281.tbw_LEVEL	GSM31454.tbw_LEVEL	GSM31488.tbw_LEVEL	GSM31196.tbw_LEVEL	GSM31273.tbw_LEVEL	GSM7572.tbw_LEVEL	GSM31423.tbw_LEVEL	GSM7584.tbw_LEVEL	GSM31568.tbw_LEVEL	GSM31264.tbw_LEVEL	GSM31538.tbw_LEVEL	GSM31263.tbw_LEVEL	GSM7566.tbw_LEVEL	GSM31341.tbw_LEVEL	GSM31274.tbw_LEVEL	GSM31666.tbw_LEVEL	GSM29449.tbw_LEVEL	GSM1335.tbw_LEVEL	GSM7575.tbw_LEVEL	GSM31197.tbw_LEVEL	GSM7599.tbw_LEVEL	GSM31330.tbw_LEVEL	GSM7587.tbw_LEVEL	GSM31533.tbw_LEVEL	GSM31599.tbw_LEVEL	GSM31449.tbw_LEVEL	GSM31447.tbw_LEVEL	GSM31254.tbw_LEVEL	GSM31522.tbw_LEVEL	GSM31432.tbw_LEVEL	GSM31493.tbw_LEVEL	GSM31525.tbw_LEVEL	GSM31572.tbw_LEVEL	GSM31464.tbw_LEVEL	GSM4420.tbw_LEVEL	GSM31597.tbw_LEVEL	GSM31539.tbw_LEVEL	GSM1136.tbw_LEVEL	GSM31333.tbw_LEVEL	GSM31342.tbw_LEVEL	GSM31611.tbw_LEVEL	GSM31287.tbw_LEVEL	GSM31229.tbw_LEVEL	GSM31446.tbw_LEVEL	GSM31324.tbw_LEVEL	GSM31457.tbw_LEVEL	GSM31610.tbw_LEVEL	GSM4418.tbw_LEVEL	GSM31450.tbw_LEVEL	GSM31321.tbw_LEVEL	GSM31303.tbw_LEVEL	GSM31335.tbw_LEVEL	GSM31380.tbw_LEVEL	GSM31230.tbw_LEVEL	GSM31350.tbw_LEVEL	GSM31574.tbw_LEVEL	GSM31365.tbw_LEVEL	GSM31226.tbw_LEVEL	GSM31498.tbw_LEVEL	GSM31536.tbw_LEVEL	GSM31524.tbw_LEVEL	GSM31431.tbw_LEVEL	GSM31584.tbw_LEVEL	GSM1330.tbw_LEVEL	GSM31406.tbw_LEVEL	GSM31542.tbw_LEVEL	GSM31424.tbw_LEVEL	GSM31280.tbw_LEVEL	GSM7593.tbw_LEVEL	GSM31269.tbw_LEVEL	GSM31360.tbw_LEVEL	GSM31310.tbw_LEVEL	GSM31550.tbw_LEVEL	GSM31466.tbw_LEVEL	GSM31225.tbw_LEVEL	GSM1336.tbw_LEVEL	GSM31500.tbw_LEVEL	GSM31373.tbw_LEVEL	GSM31665.tbw_LEVEL	GSM31283.tbw_LEVEL	GSM31451.tbw_LEVEL	GSM7590.tbw_LEVEL	GSM31353.tbw_LEVEL	GSM31598.tbw_LEVEL	GSM31582.tbw_LEVEL	GSM31459.tbw_LEVEL	GSM1327.tbw_LEVEL	GSM31319.tbw_LEVEL	GSM31340.tbw_LEVEL	GSM31411.tbw_LEVEL	GSM31405.tbw_LEVEL	GSM31364.tbw_LEVEL	GSM31414.tbw_LEVEL	GSM1332.tbw_LEVEL	GSM31478.tbw_LEVEL	GSM1326.tbw_LEVEL	GSM31306.tbw_LEVEL	GSM4477.tbw_LEVEL	GSM31381.tbw_LEVEL	GSM31410.tbw_LEVEL	GSM31396.tbw_LEVEL	GSM31391.tbw_LEVEL	GSM7596.tbw_LEVEL	GSM1338.tbw_LEVEL	GSM31458.tbw_LEVEL	GSM31320.tbw_LEVEL	GSM31541.tbw_LEVEL	GSM31491.tbw_LEVEL	GSM1334.tbw_LEVEL	GSM31515.tbw_LEVEL	GSM31300.tbw_LEVEL	GSM31469.tbw_LEVEL	GSM1323.tbw_LEVEL	GSM31317.tbw_LEVEL	GSM31439.tbw_LEVEL	GSM31359.tbw_LEVEL	GSM31473.tbw_LEVEL	GSM1329.tbw_LEVEL	GSM31288.tbw_LEVEL	GSM31507.tbw_LEVEL	GSM31286.tbw_LEVEL	GSM7581.tbw_LEVEL	GSM31337.tbw_LEVEL	GSM31385.tbw_LEVEL	GSM31453.tbw_LEVEL	GSM31443.tbw_LEVEL	GSM31345.tbw_LEVEL	GSM31448.tbw_LEVEL	GSM31551.tbw_LEVEL	GSM4419.tbw_LEVEL	GSM31338.tbw_LEVEL	GSM31332.tbw_LEVEL	GSM31400.tbw_LEVEL	GSM31339.tbw_LEVEL	GSM31455.tbw_LEVEL	GSM4421.tbw_LEVEL	GSM31383.tbw_LEVEL	GSM31315.tbw_LEVEL	GSM31425.tbw_LEVEL	GSM31580.tbw_LEVEL	GSM7569.tbw_LEVEL	GSM31354.tbw_LEVEL	GSM31442.tbw_LEVEL	GSM31329.tbw_LEVEL	GSM31412.tbw_LEVEL	GSM31452.tbw_LEVEL	GSM31328.tbw_LEVEL	GSM31253.tbw_LEVEL	GSM31430.tbw_LEVEL	GSM31433.tbw_LEVEL	GSM1328.tbw_LEVEL	GSM31557.tbw_LEVEL	GSM31267.tbw_LEVEL	GSM31194.tbw_LEVEL	GSM31343.tbw_LEVEL	GSM31561.tbw_LEVEL	GSM31250.tbw_LEVEL	GSM31395.tbw_LEVEL	GSM31205.tbw_LEVEL	GSM31521.tbw_LEVEL	GSM31616.tbw_LEVEL	GSM31577.tbw_LEVEL	GSM1137.tbw_LEVEL
ENSG00000149357	160.902	3303.2	57.6582	117.911	3283.77	532.337	127.996	672.431	663.163	730.518	189.39	2103.37	181.622	2642.79	2355	1097.59	3187.67	22.792	475.122	1413.31	396.059	217.105	2510.86	924.054	2911	3352.24	215.169	1721.45	140.612	1608.66	125.564	2664.34	1044.08	1945.03	2145.79	136.402	2495.87	2238.98	1074.87	1640.53	2251.7	102.252	24.5293	1182.54	2769.1	1450.84	2028.47	1646.92	650.865	271.793	1815.27	1323.04	1951.39	3791.38	3348.32	1506.91	890.5	459.572	1864.8	4042.72	460.061	305.079	1965.04	527.956	100.669	321.453	283.937	1336.02	1194.08	712.538	1966.12	1799.76	324.872	141.522	2886.22	3805.46	1298.11	1626.52	118.073	117.394	847.689	2706.85	1906.64	1804.93	1948.02	243.181	409.428	323.713	608.756	139.524	3031.24	75.9314	676.654	262.274	3746.82	1294.77	1544.3	1903.63	361.333	1868.7	1284.18	2312.78	3770.68	365.889	1693.77	582.351	91.8378	1628.38	856.016	619.31	132.55	122.657	2115.83	2049.86	4034.86	433.026	424.364	762.117	138.728	1838.75	3167.44	1606.62	2133.44	2549.62	93.7926	2706.98	947.924	601.177	1778.19	3205.55	511.95	360.372	4084.65	2505	696.327	2328.35	423.619	381.176	3055.86	766.917	256.468	694.527	264.816	2260.09	296.246	1160.33	2166.24	2116.95	256.888	509.748	1591.76	2119.31	425.787	1962.94	2724.21	4520.49	521.812	205.208	2215.58	268.756	4070.38	418.83	769.758	2934.25	1609.19	2144.45	141.568	1168.27	764.001	375.046	2662.39	2593.95	781.656	1080.83	664.67	2279.38	2466.83	2786.67	2442.5	3247.97	2361.94	3365.44	1805.74	1274.6	431.619	172.18	397.806	467.308	402.809	1730.78	21.8981	2546.75	306.057	434.672	472.326	2608.14
ENSG00000149532	60.7337	1634.12	47.2174	60.59605	1717.53	360.437	170.9625	678.712	337.4115	1039.776	59.238	1891.165	48.74285	1852.27	2357.1	1315.16	2107.44	192.6855	148.328	1042.4025	439.4835	315.199	1344.91	930.2075	2202.115	2497.11	390.5325	1886.825	51.41005	1183.89	50.08945	2253.03	1174.145	1685.335	2256.27	61.33545	2239.96	2215.53	1213.548	1703.075	2954.1	157.4645	702.8665	413.252	2582.19	1739.16	1922.095	1788.655	281.39	146.116	1839.285	1207.668	1063.7585	1938.795	3512.145	1516.8	406.932	143.119	861.711	2383.26	505.0495	127.9565	1329.495	270.7765	33.9699	258.6695	323.586	1699.895	452.894	384.3985	1005.129	1794.525	358.37	65.00665	1170.3385	1923.175	1315.41	1703.62	121.5107	40.919	1048.675	1635.795	1059.7775	2122.68	2468.845	250.4455	708.925	132.202	292.2745	62.06755	2805.66	116.6559	301.1805	86.50795	2360.625	374.6275	1740.485	1650.24	204.5975	1652.15	1465.43	1321.295	2340.925	307.8275	2203.085	142.465	215.695	1569.4	743.155	354.6165	85.50505	168.0965	1737.065	2113.51	1881.885	324.271	196.439	275.5545	68.76955	1796.245	1500.555	2202.265	1817.195	2091.32	49.79095	1659.085	1439.18	339.6415	3131.72	1943.5	994.105	302.6165	2600.025	1899.17	343.915	1516.835	464.701	165.7705	2047.515	378.915	262.694	447.079	103.45635	1488.815	215.4025	1246.285	1566.33	1790.665	169.401	305.6735	708.496	1751.825	332.92	1202.985	1538.026	2813.385	453.5295	200.321	1905.18	172.247	2588.295	114.9064	1663.135	2063.74	2371.935	2134.025	265.063	1461.84	1209.03	295.4775	2094.385	2238.3	305.6175	1289.5105	338.9155	2738.475	1737.13	2016.145	2121.61	1397.95	2472.205	2531.915	1610.3	1600.9185	137.8514	76.84315	265.8655	178.179	112.16285	1140.445	323.5315	4156.55	108.2285	127.09	342.15	2742.61
ENSG00000149557	1208.61	25604	485.942	1475.58	18633.1	4656.64	1182.32	7226.99	1753.51	10635.1	789.115	24603.2	866.509	24280.8	16233.6	10345.7	26400.7	158.184	2335.98	13117.8	6051.69	1609.48	18549.6	7375.87	14219.4	25234	2991.57	21374.5	1248.62	16517	937.426	19121.3	9066.75	21645.9	17760.3	1491.17	8285.08	24670.4	2078.82	17536.3	23913.8	1400.2	434.776	4021.04	27341.2	4226.34	19701.3	15706	2381.62	2753.18	19348.9	4372.07	10012.8	7355.07	25145.2	18590.6	2690.98	1517.38	24665.5	25689.6	5391.54	2197.9	20452.1	3456.47	514.715	2944.35	3266.99	18585.6	2795.1	3297.89	6979.17	18396	3295.77	870.781	23599.1	24318.2	14105.4	15884.2	1825.59	725.053	11827.2	23556.5	10238.6	22578.7	23148.4	2754.11	8651.83	1794.26	719.64	1205.08	23479.2	1063.3	2453.32	1445.94	27217.1	2880.5	20459.5	24176.2	2348.58	20806	17184.9	7573.78	26697.3	2563.7	22923.3	630.786	781.712	19598.9	14912.5	4096.09	1457.79	651.088	20396.1	20475.8	8800.7	2376.26	1400.91	1787.71	914.853	9149.48	18309	16006.3	21725.1	26197.4	848.372	23025.9	12632.2	2895.11	6696.17	23139.9	4583.97	3567	26353.5	27425.3	3965.95	3976.21	4500.01	2365.76	16250.8	3588.23	3086.05	5637.96	2076.91	12132.2	1494.31	13401.2	15576.4	25734.1	1621.52	2739.55	8144.69	22106.6	3497.14	19197.6	23921.2	25750.4	4476.89	1989.48	20103.2	2551.66	26965.8	844.001	17562	19095.8	26007.6	21176.9	2265.75	14005.2	10187	2723.76	27703.5	23970.7	1621.06	4688.78	2869.16	26736.9	19811.2	26438.2	24647	24087.9	22379.8	27407.9	14090	10811.7	514.204	1358.89	816.068	2349.34	591.623	18772.2	176.934	16564.8	2044.51	1158.93	1073.61	13298.1
ENSG00000149591	145.083	1621.765	54.8988	162.375	1945.925	326.586	67.86635	458.4865	341.447	651.5435	116.0568	2067.475	108.6883	1637.155	1282.174	1402.79	2463.53	27.700285	262.266	762.066	262.771	212.5465	1600.135	489.068	2846.335	1768.97	255.0955	1573.755	207.0275	680.193	127.143	1777.835	418.377	1511.28	3647.885	110.5553	1260.764	2177.91	824.406	928.3295	1735.748	82.9227	211.36435	300.282	1995.33	1277.794	2413.23	926.4365	615.2805	334.9975	1227.7015	1089.5055	1084.2825	1804.265	3441.25	873.7295	461.33	216.9515	1792.96	2053.44	377.933	136.778	1907.47	633.8955	55.9026	248.2525	346.515	1638.295	810.4205	410.8145	1122.035	1549.965	152.74	106.66715	1495.675	2709.18	761.8195	968.1945	92.50425	137.1095	1031.354	1565.97	1087.483	1835.165	2705.57	175.7515	462.388	146.868	1130.933	119.772	2817.235	117.6887	608.4645	233.0635	1988.715	825.5085	913.3245	1087.6645	232.6645	1597.92	1028.7535	1384.26	2015.58	334.6015	2084.6	1362.26	75.78495	1900	667.1245	654.744	171.2975	193.101	1989.54	3379.855	2145.825	223.2465	250.5945	187.0365	72.3561	1890.715	2468.92	1719.005	1186.2	1705.47	90.2671	1168.1995	765.083	320.4485	3465.25	1792.58	695.385	262.6515	2031.54	2121.505	269.1525	1010.2895	346.8635	262.8265	3483.545	294.505	178.161	240.9115	115.25305	709.3625	180.1115	823.1265	1894.03	1448.82	167.5255	131.87	942.341	1986.895	285.901	828.2795	1557.505	1888.825	377.1945	136.4742	1904.02	428.0745	2387.425	1224.57	1287.9315	1754.91	1904.915	722.711	237.324	2945.76	690.5475	161.7745	4180.28	1532.695	2397.21	1177.4505	520.784	1943.19	2256.41	1808.065	2503.195	2337.07	2554.085	2742.47	1685.72	2710.735	879.835	161.633	1516.22	324.6765	1041.655	942.172	21.907735	6509.43	117.749	212.5575	1799.19	3356.855
ENSG00000149806	2512.55	18809.9	736.725	3100.97	12654	4765.69	1582.03	9976.68	6533.76	12572	2379.5	21684.4	2657.27	18312.3	12725.8	18818.3	19260.7	457.497	5193.16	14540.6	9108.58	2231.64	22647.6	10381	22949.4	21255	3314.34	18822.6	2393.49	18322.2	1809.59	20479.7	8789.22	19688.9	22124.4	2579.17	25858.1	20257	19254.3	21505.9	19097.5	1983.93	742.658	7769.57	17559	20748.2	20634.7	17071.6	7597.56	2573.35	18409	13582	20255.1	20279.7	19177.5	18909	8422.36	4803.01	22428.9	22715.2	6071.58	3265.67	20653.5	4291.94	2018.42	3858.08	2342.34	20355.4	9996.67	7787.8	15987.1	18561.7	2758.9	2557.32	20165.7	19282.9	14160.9	20455	1379.87	2454.86	14194.8	18758.8	19899.2	20013.2	20273.8	3082.51	10007.2	2854.04	4117.88	2079.3	21151.5	1115.08	7210.06	4444.96	20044.3	9926.56	19533.5	19035.5	4866.5	20274.6	16440.8	20761.8	20176.2	5519.43	18428.7	5355.04	1127.62	21534	16991.5	6064.07	2415.01	2403.32	20088.3	18441.1	22321.8	4989.04	4463.61	5797.09	1594.03	18354.8	21763.8	17442.9	18428.7	20331.5	2168.15	18794.1	12798.6	5949.47	15441	21844.6	12423.9	4131.24	20529.1	19986.3	7290.06	19789.7	6860.64	4286.22	23587.2	8583.65	4062.51	5428.95	4410.57	10541	3827.6	20309.1	20173.8	20921.7	3378.49	4378.73	19047.3	18198	3897.34	19469.9	20843.8	20230.2	5296.94	2630.55	20785.2	4234.61	21283.8	5238.99	18443.2	19270.5	18752.2	18201.5	3087.37	21477.5	13234.6	3591.51	20771.6	19295.6	7344.84	16636.8	4994.79	20961.4	20363.1	21125	19987.6	20151	22230.5	22282.3	22189.5	21266.6	4406.21	1955.88	3296.97	4329.66	5212.44	16449.1	710.092	15960.7	3776.87	3728.43	4165.25	19182.8
ENSG00000149925	1101.257	18487.2	453.8325	1288.3845	11630.95	4851.67	838.474	6003.3	3850.97	7802.905	751.3485	15007.65	838.246	16403.05	14937.15	6670.78	18583.75	591.369	2583.745	6114.88	1176.146	1169.517	16180.4	7510.545	2537.55	16761.65	2383.485	12694.95	1228.096	3512.51	1114.109	12169.015	6197.1	9553.935	10695.715	1097.7495	1332.6135	17199.3	4303.72	14197.9	8850.22	884.6845	357.76025	4577.815	16356.4	6959.33	13528.95	10165.44	6182.87	1388.778	12250.1	7579.045	6322.265	7944.225	21088.6	12906.75	6263	2027.345	16570.9	18808.75	6106.98	2143.725	14529.9	3444.265	751.5995	2310.82	2522.07	17498.5	5554.345	3780.66	12184.075	16619.2	2065.89	789.538	19244.5	11159.78	8701.17	14933.75	488.711	682.47	9775.005	16849.55	13936.89	12660.5	16326.65	2517.26	5777.125	1769.87	3802.135	1141.0705	10634.625	604.5415	5907.555	1950.845	21651.45	5751.14	18019.6	10151.935	2675.22	10857.795	8567.235	8964.39	15776.55	3537.58	11359.55	2768.08	649.6585	8163.3	11300.685	3870.72	1478.4	852.846	14577.85	9953.55	13633.45	4136.51	1735.99	3767.15	950.6895	12424.45	17605.75	10109.585	11557.4	14128.9	1128.175	12935.7	7087.505	4835.66	9088.965	19548.5	5322.425	3374.735	19090.2	19098.15	4014.05	9741.41	4076.59	2233.7	16040.35	4184.2	1840.78	3682.425	1915.365	14950.9	2112.46	15566.3	16935.7	13019.87	2243.925	3347.45	9527.33	16019	2169.845	13368.05	15918.7	21594.25	4210.195	1816.955	10389.225	2345.55	21015.15	2362.53	17345.6	15063.9	21193.8	13797.7	2079.435	5593.825	8931.265	2295.435	19468.7	14421.75	4192.995	9358.215	3812.765	16235.4	14806.5	16395.15	15934.4	15792.55	2941.21	18524.85	11237.6	9405.485	2250.04	1280.54	2964.035	2314.235	1939.745	9001.385	738.791	14639.3	2089.2	1976.045	3485.04	15233.95
ENSG00000150768	96.512	2669.17	36.6152	77.6356	2939.46	425.667	149.002	952.08	395.363	1257.34	45.344	2544.88	50.769	2659.7	3898.93	1268.29	4575.42	55.1616	183.431	666.628	515.39	173.949	2613.45	1410.44	1691.44	2118	239.842	3073.95	85.683	2084.88	74.8394	2207.74	697.693	1158.19	1435.13	95.6669	2109.12	2885.35	845.841	1923.51	3755.43	251.573	837.021	471.206	4772.76	1851.37	2557.25	1795.16	391.359	194.975	2987.58	1300.49	1253.09	2288.27	4349.39	2419.98	777.413	253.695	2784.58	4025.19	327.68	129.555	2548.71	232.075	63.8508	305.173	319.332	1920.27	523.397	367.296	1107.28	3247.57	364.576	65.4538	3167.68	4295.69	890.933	2058.06	108.589	44.1591	1390.4	2633.78	1454.39	3079.71	3215.22	230.097	842.405	168.279	312.583	80.0956	2819.13	90.7318	561.327	91.4242	4533.45	468.299	1995.25	1764.81	297.28	1360.13	1089.59	1255.6	4582.11	513.566	2214.2	160.536	81.7184	2692.96	914.588	353.402	124.755	232.013	1966.92	1605.07	2027.92	469.742	205.509	279.363	68.2736	1234.66	2907.2	1526.93	2041.13	2538.4	104.975	1859.27	1515.15	433.764	2192.66	3671.87	975.799	447.137	3433.09	2901.4	477.398	1589.41	466.73	193.805	2145.04	350.151	283.871	437.842	109.768	969.247	227.342	1167.38	2324.26	1947.22	270.052	269.156	851.713	3109.94	257.785	2047.05	2861.17	4700.22	574.119	291.892	1587.43	251.136	3676.99	127.856	2426.1	2723.29	5144.55	1838.54	462.009	1412.64	1650.02	340.569	3306.89	2630.35	633.634	1451.15	536.179	2591.62	2019.95	2619.75	2520.9	2779.99	2852.29	3650.68	1587.39	2185.15	94.3711	72.387	221.724	262.578	116.375	962.171	171.304	5837.55	116.956	140.02	260.585	4539.45
ENSG00000150776	32.2627	708.447	13.3271	35.7025	810.504	120.095	46.5263	176.071	176.398	246.718	18.2979	777.844	37.0037	628.427	1042.97	371.783	870.854	18.9545	53.9876	246.71	169.486	60.1226	499.433	229.628	1181.61	585.167	92.126	751.808	21.8632	556.486	15.3854	547.104	351.172	144.242	600.196	36.2976	932.148	700.134	248.705	664.098	1545.91	72.5786	103.01	227.763	914.182	526.788	557.727	553.47	116.509	41.1851	774.729	401.034	627.806	1322.29	982.655	677.112	174.019	117.96	662.752	858.566	151.314	49.5234	641.889	90.4763	43.5954	86.1339	68.5761	781.015	224.758	179.561	295.608	424.604	38.6795	44.6689	634.907	1617.18	308.271	408.731	32.4915	21.4489	271.571	580.773	329.656	814.983	996.061	59.1793	192.822	47.9279	132.308	25.8925	1349.87	31.848	146.559	27.7981	1196.74	261.367	577.044	452.488	51.3649	523.169	422.429	804.058	986.664	107.997	626.031	90.1774	35.4282	1055.08	268.003	146.417	46.6802	59.3027	611.672	608.927	1310.15	121.436	96.4781	140.257	24.8411	622.227	529.428	763.655	675.199	795.077	30.359	474.266	409.3	157.046	1152.19	516.441	227.164	91.698	1060.84	776.371	151.335	734.859	130.742	90.8694	349.696	179.715	111.374	82.2953	42.0625	243.901	67.2179	290.653	625.565	549.639	68.7584	122.196	415.255	570.4	91.5561	519.961	862.041	919.906	147.637	72.1666	406.157	79.2575	1031.34	55.4875	544.089	962.001	1072.69	813.53	89.0818	762.175	386.709	76.9408	892.055	1145.28	249.705	491.591	108.319	667.075	467.277	813.414	904.732	684.421	845.583	1547.71	618.276	942.079	34.4921	30.8063	91.8843	88.1341	62.1824	304.621	28.1437	2535.47	44.4523	75.6445	140.787	1311.63
ENSG00000151239	215.75585	3612.95	106.36965	226.89795	3611.665	994.267	250.29145	1715.868	1061.1575	1878.937	223.37535	4091.4565	203.7564	4064.13	3475.344	4268.3895	4740.945	45.16385	1121.019	1657.1185	1902.6855	415.127	2527.0925	1663.6965	5433.395	4131.72	559.8995	3727.387	131.42595	2636.625	158.31975	3610	3323.35	2869.6415	4098.56	233.2925	6159.52	3081.678	4841.045	3503.02	8576.5	275.17205	964.7505	1390.289	4481.89	7966.415	3944.89	2772.52	2933.365	430.489	3244.865	4792.5	3300.52	3631.695	5252.745	4706.515	2713.815	566.744	2665.43	4976.715	765.743	605.7065	5051.53	742.0995	91.4495	630.6975	476.818	3250.625	1679.6135	1148.6305	5959.42	2436.7895	639.706	255.902	3129.468	4625.92	1692.468	1945.204	263.6033	157.5493	1965.1645	3636.465	4343.905	3931.2465	3528.453	560.147	1473.677	291.787	1130.6185	199.4013	4748.84	206.30695	2973.355	368.7795	8378.92	1673.878	2696.8965	2888.365	649.8975	3100.325	1867.913	2827.625	4849.28	1070.773	3866.593	996.2815	277.3161	4755.48	1719.8515	967.441	232.595	681.853	2838.6485	2986.4905	5795.115	1562.2395	399.1275	917.175	163.70225	2453.895	4812.135	2921.515	3026.7145	4071.26	144.2151	3196.73	2176.52	2060.072	3153.475	3264.645	4451.05	658.992	4339.255	5621.135	884.3795	3285.98	828.913	499.194	7423.175	1397.1045	675.499	1246.8435	738.7805	3188.558	1278.3555	1487.534	5013.21	3316.4975	712.527	1157.218	1828.7965	2838.824	806.262	2231.0795	5984.68	4880.045	866.96	872.236	3223.4075	502.7005	5442.5	971.6145	2419.707	4175.79	3605.0015	3082.66	1152.924	3570.098	3168.725	555.881	5519.095	4187.735	1902.5195	6413.4	1592.0885	3704.815	2964.178	3897.58	4146.265	3027.25	5049.315	6788.42	5803.195	3021.81	867.9065	150.3473	1076.3915	499.8945	1025.38	3185.0025	57.06908	11483.95	709.166	352.7485	1351.5145	14083.205
ENSG00000151366	367.03	9666.46	233.769	364.208	10370.5	1916.48	568.338	2752.64	2083.03	4928.72	287.008	10808.3	294.709	8295.93	9366.26	6883.12	15314.6	169.632	977.697	6426	3231.2	1190.26	7528.51	4173.92	13258	10144.9	1437.2	10015.5	357.038	9909.36	310.848	10253.2	5396.42	8492.21	10997.5	382.42	12469.9	8979.25	5175.48	7804.32	16451.9	728.992	4918.31	3075.15	15116.6	7861.74	9865.61	9431.01	1722.05	674.107	10037.9	4904.61	7705.1	8460.82	14305.9	7651.32	2285.71	992.872	7659.08	10045.2	1601.75	725.801	8215.08	1500.8	250.514	1315.12	1793.44	6742.15	2876.37	2294.87	4194.96	6063.91	1870.89	304.864	8232.02	10571.2	6712.93	9381.64	599.863	274.968	4878.12	9570.14	5887.59	12774.1	9596.62	1345.74	3297.83	816.362	1107.12	434.281	11638.9	355.973	1512.66	703.894	12043.4	2744.67	8520.48	8576.87	1109.42	7975.73	6922.56	5538.91	12805.8	1717.92	9914.56	808.135	538.048	9436.28	3805.68	1935.5	429.288	626.998	7721.97	10076.7	9780.43	1656.2	925.53	1647.98	357.242	6042.34	9415.63	11205.6	9845.85	11557.9	191.603	7165.86	6847.38	1501.11	8044.4	11255.8	2779.28	1768.38	12256.6	13069.7	1979.97	8527.96	1701.69	1131.01	10823.1	2405.01	1739.93	2786.74	829.2	6265.92	1338.22	5093.23	8095.56	8933.89	1021.53	1466.26	2657.4	8978.03	1793.24	7107.19	10071	14767.7	2513.81	1342.13	11649.6	1105.8	10592.9	699.856	4247.48	10115.6	13976.4	11353.7	1174.18	8211.37	5080.38	1615.74	11089.1	10626.2	1862.57	5658.88	1810.94	11023.7	10657.7	14316.7	10458.1	7879.96	19568	14506.9	8313.02	5134.27	677.454	285.926	877.392	896.721	725.764	7225.23	253.238	10557.5	802.231	602.592	1231.3	11353.5
ENSG00000151414	427.02	7516.74	127.811	561.692	6404.88	1257.26	305.714	1561.42	925.793	3183	308.562	8804.97	297.652	6416.88	4886.57	4284.54	8790.97	176.863	422.467	3298.83	2420.76	535.762	6550.31	2244.04	9239.98	7713.71	563.991	5475.19	335.92	6668.17	216.628	6402.97	1172.51	4071.69	4293	449.078	11135.6	6365.37	1911.17	7163.21	8795.53	372.947	1711.42	1295.76	9145.71	3476.42	4937.51	3564.38	999.069	457.922	6377.99	2638.76	4762.37	4994.18	7560.67	6013.09	1279.35	788.958	6064	7399.24	865.941	301.557	6012.89	923.962	204.254	386.886	1131.51	5719.31	1235.15	1145.9	2131.89	6150.2	1147.69	318.529	5984.38	10315.3	2832.81	4776.9	495.609	300.727	3377.64	5344.23	3633.77	7438.16	6531.26	578.425	2151.1	490.002	383.339	416.233	8654.23	365.673	1236.67	370.229	9463.63	1329.74	5613.96	5803.58	454.853	7063.71	3975.9	3193.85	9596.08	784.755	6830.19	617.323	287.343	8037.13	3324.26	1172.2	446.726	347.059	6489.49	5172.61	6045.17	823.289	648.2	791.312	282.418	3790.19	5873.91	4242.64	6506.21	7822.55	340.118	6543.29	3249.88	906.901	6226.75	5903.18	2133.62	948.347	7701.54	9896.99	1250.79	3273.14	1353.06	862.911	5307.88	1085.62	690.846	1492.74	390.977	2479.69	480.506	3439.45	5630.46	6632.4	508.395	918.225	2516.81	5839.89	778.396	4873.42	6859.6	7740.73	1212.54	961.117	6162.25	764.664	7499.04	446.269	5303.57	5878.67	7506.05	4398.55	1018.76	5134.6	2912.22	674.545	8693.82	7764.55	1328.39	3006.79	879.11	6873.58	5412.47	7174.36	7288.54	6360.01	11861.3	9102.39	5163.19	5690.84	356.359	384.752	573.487	816.288	469.237	3957.2	161.76	11279.5	312.859	580.959	658.659	6566.55
