Ortholog	LFQ.intensity.p01	LFQ.intensity.p02	LFQ.intensity.p03	LFQ.intensity.p04	LFQ.intensity.p05	LFQ.intensity.p06	LFQ.intensity.p07	LFQ.intensity.p08	LFQ.intensity.p09	LFQ.intensity.p10	LFQ.intensity.p11	LFQ.intensity.p12	LFQ.intensity.p13	LFQ.intensity.p14	LFQ.intensity.p15
ENSG00000186832	0	0	0	0	0	0	0	0	0	21782000	0	0	0	0	0
ENSG00000186847	17688000	20678000	23849000	18310000	34246000	11487000	12678000	17603000	27172000	32005000	15044000	14254000	7726600	15210000	8838400
ENSG00000187097	0	0	0	630570	0	0	353350	0	0	0	489150	450900	974580	447890	0
ENSG00000187244	0	0	0	2160700	0	1911400	2026900	0	0	0	2187300	0	0	0	0
ENSG00000187446	5416400	5176700	5465400	5299200	4873700	6132900	6981800	7500800	7630100	5613000	5898100	11123000	8218500	9898800	9803000
ENSG00000187498	3588100	4997200	3928300	3873800	7924100	2710300	2342700	2737000	3466000	2993100	1454900	907060	1579100	2410700	0
ENSG00000187514	1990100	1469900	1811700	0	0	2094900	0	560390	929090	0	0	0	0	0	0
ENSG00000187664	0	0	0	0	0	0	534670	701310	295830	367450	473270	502790	1294400	0	1015900
ENSG00000187735	0	0	0	0	0	742660	0	796860	903790	0	658160	0	0	0	0
ENSG00000187764	485660	0	278220	0	479050	0	515900	446670	409870	815710	506560	0	562510	0	0
ENSG00000187955	1739700	1700000	1875400	1381400	1643600	873830	831980	561110	435290	812900	456780	532790	0	587690	729860
ENSG00000188021	1229300	0	0	0	0	1029900	1536100	901250	0	1862900	1191700	1325600	2019500	0	1585800
ENSG00000188157	1305300	0	954770	0	890360	1338100	827870	1278200	0	896790	1349400	1195700	0	659910	1150600
ENSG00000188186	0	0	0	582120	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188229	150520000	173580000	159340000	181840000	218210000	303080000	244960000	329750000	399110000	302790000	391470000	307260000	440140000	331690000	239860000
ENSG00000188338	0	0	0	0	0	0	0	0	0	0	0	0	0	177840	0
ENSG00000188486	17767000	0	17616000	0	0	0	0	0	0	16942000	0	0	0	0	0
ENSG00000188529	1330400	1630400	1515900	0	923460	1618500	413920	0	0	0	0	0	0	0	0
ENSG00000188643	1821800	0	0	3421100	3381900	2198200	4700000	0	1124800	2164300	3250500	0	2114900	4731700	3815500
ENSG00000188783	1827400	1461100	2533600	1144900	1016600	1306200	1089600	1171800	964770	1082400	662990	1181100	614890	1401800	1307600
ENSG00000188846	10295000	11523000	10758000	8575100	3457400	8669400	5202000	4301600	4075200	9568700	2838300	4613900	5185700	2606200	3813200
ENSG00000189043	17167000	17138000	12198000	18888000	18983000	31189000	7179100	28439000	28142000	15063000	31452000	30766000	32413000	7469300	36380000
ENSG00000189091	4036200	2961600	2399600	2145200	2308500	1654000	1858800	2040900	2070700	1695600	882620	1174300	0	890430	0
ENSG00000189159	0	0	0	0	0	0	0	0	0	793950	0	0	0	0	0
ENSG00000189369	1330200	1201600	933910	1422600	813200	1289700	1297900	1254700	1043700	1415100	1175300	1231300	1146700	0	0
ENSG00000196154	5925200	8204200	5920600	5451900	5634900	7410100	0	11828000	0	7020900	0	0	0	4226800	0
ENSG00000196220	0	0	0	401420	0	0	368490	0	410620	0	0	531070	0	0	526310
ENSG00000196230	19080000	21847000	16354000	18323000	31795000	12907000	17011000	22240000	10023000	24079000	21808000	25631000	26454000	34256000	28046000
ENSG00000196235	0	0	0	0	0	0	0	63130	0	0	0	0	0	0	0
ENSG00000196262	87100000	74161000	111660000	97612000	84627000	114990000	150660000	123140000	158750000	129230000	107760000	119560000	129770000	142050000	98582000
ENSG00000196290	0	0	0	0	0	0	0	0	0	0	0	0	499330	0	0
ENSG00000196305	3340100	3625400	3747300	4130900	3291000	3735400	3348100	2295900	3726300	3063600	2209400	3275200	2171700	2471500	2639700
ENSG00000196353	0	0	538530	965750	760840	1062700	828880	687850	1105700	745420	1508400	1281000	1328400	1500200	1310600
ENSG00000196361	0	0	0	0	679550	0	1896000	1037700	0	1791500	1666700	1903200	1415100	1447400	1921300
ENSG00000196363	931580	632910	734140	0	0	0	0	646250	0	0	591880	0	0	0	0
ENSG00000196365	4144900	3767200	3899300	3948900	3714700	3439400	3460700	2801400	3710100	3065800	2505900	3020200	2851200	3579700	2085800
ENSG00000196368	738900	0	685190	985460	1050400	925070	1395800	1096000	1661600	875360	0	1853500	1200000	1468500	1678600
ENSG00000196455	0	0	0	0	197110	0	267260	0	0	0	241930	0	218900	0	0
ENSG00000196517	1503800	1764500	0	1480100	3161400	2449300	2533900	1554500	1300800	2181000	2530500	4617400	0	2301900	0
ENSG00000196569	11253000	14182000	8744900	6179700	14263000	7390700	7761300	5208300	5222500	7070000	1738200	2799100	5180200	7280100	4672400
ENSG00000196576	1510700	1775500	1405700	1212600	0	1382900	1242900	1114500	1179200	1393700	0	0	0	0	0
ENSG00000196586	3987700	6462900	4400500	6151000	5898300	5718100	6968000	5844100	6835200	5319100	4940700	5766400	5935100	5588700	6327300
ENSG00000196591	0	0	480680	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196632	0	880910	960740	929430	936940	863480	597770	1346800	758130	816340	767450	818650	1549400	741630	864840
ENSG00000196743	21842000	20093000	34420000	29312000	33130000	21202000	16054000	30003000	19152000	16528000	3425700	5299900	5439500	6468300	1687300
ENSG00000196776	1538400	1230600	1826700	1105400	2721900	1286600	2820200	2338100	1520600	2412900	1822600	0	1522600	1445000	0
ENSG00000196839	0	1732500	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196890	0	0	0	0	0	0	0	0	0	0	0	0	0	172600	0
ENSG00000196924	115230000	126220000	116740000	114770000	89438000	52664000	58956000	57789000	51332000	46267000	13456000	19540000	9494900	12844000	19257000
ENSG00000196935	0	0	0	0	0	685850	0	0	0	0	0	0	0	0	0
ENSG00000196937	0	0	999350	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196961	13674000	15930000	16422000	16657000	16000000	16379000	18788000	17036000	17945000	17259000	19047000	22663000	20773000	20518000	20765000
ENSG00000197081	2673900	2958100	1812200	2076400	1224800	709020	0	951220	0	0	0	0	0	0	0
ENSG00000197102	152390000	165710000	144440000	162860000	154680000	141930000	155220000	154190000	135550000	141480000	152520000	156360000	136900000	142020000	148050000
ENSG00000197122	1445600	0	1497300	1147500	730040	1127700	0	1683300	0	1300100	1256500	2218100	0	1894300	2301300
ENSG00000197150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111360
ENSG00000197157	14948000	12925000	15406000	14157000	12750000	12480000	11184000	9962700	10127000	10126000	6986700	7787000	5530500	7364700	8811700
ENSG00000197170	1275800	1312000	1280100	1352000	1177000	1175400	1158500	1083200	1028200	1253600	980130	1078400	1044200	1050800	1081400
ENSG00000197226	0	0	380030	411300	0	392120	511560	392150	324420	0	337110	0	0	0	0
ENSG00000197345	0	0	810050	0	0	679080	594980	0	0	0	0	714350	624010	0	0
ENSG00000197355	1278800	811810	1176600	878410	1092600	952280	1039300	758650	951520	747450	887770	1040500	0	880340	958740
ENSG00000197386	0	0	0	0	0	0	0	0	0	0	0	332650	0	206190	0
ENSG00000197417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51280
ENSG00000197430	0	0	0	0	0	0	0	532890	0	0	609810	863320	1097600	0	0
ENSG00000197444	0	1377800	767390	535630	1403100	991340	907620	1695200	1880000	1088700	3086500	581030	1068000	0	3078300
ENSG00000197448	3745700	0	3476400	0	0	5627800	7495900	5349800	6160200	3326000	5811700	9030800	7299400	7614300	5196800
ENSG00000197451	12044000	7558800	8753300	7806800	6843500	5459100	5478700	4370800	4794300	5347800	3692700	2981600	4179000	2599000	3676000
ENSG00000197548	0	0	0	0	0	0	0	0	131420	0	0	0	0	0	0
ENSG00000197580	26511000	24809000	21432000	20673000	25328000	21873000	22436000	19731000	18661000	24300000	10020000	16027000	12753000	15099000	17925000
ENSG00000197594	1267700	1741700	1790500	705140	753210	611150	605630	0	0	0	0	0	0	0	0
ENSG00000197614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714730
ENSG00000197694	146860000	163760000	146410000	183700000	208260000	195160000	226940000	196650000	243770000	217410000	239930000	250360000	228570000	241120000	247490000
ENSG00000197702	462260	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197746	56388000	54118000	48141000	47581000	39742000	43765000	47305000	48987000	48478000	46462000	17399000	18909000	17913000	16817000	24075000
ENSG00000197785	0	609990	870630	555140	530000	635310	764260	603230	518150	0	578470	0	617510	578260	666080
ENSG00000197858	0	270150	0	0	0	0	0	0	225010	0	0	0	0	0	0
ENSG00000197860	0	0	0	0	0	0	0	0	0	0	0	0	0	1809900	0
ENSG00000197872	0	718710	0	458400	369780	528270	821880	597720	0	785380	479280	0	580000	0	0
ENSG00000197879	4299200	5628200	4612500	2714100	2787600	2953600	3036700	1712800	1952200	2024900	1084500	1283200	0	0	862580
ENSG00000197892	0	0	0	0	0	599790	790510	842540	0	0	0	701160	632600	0	0
ENSG00000197894	4986700	4286000	4788200	5067400	4435100	4640800	6207500	5680400	6322100	5304900	6001300	4985300	6402900	7308000	6988500
ENSG00000197930	1512600	731100	1298600	626050	744920	0	0	565870	0	0	0	383640	0	0	596750
ENSG00000197956	0	12600000	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197958	11847000	9642100	12947000	9836900	10518000	8651400	9495400	7679600	7181700	8460400	3992300	6082600	6890700	0	9227100
ENSG00000197959	1597800	3628300	2595600	2903600	2827700	4619100	4295700	3616100	4791600	3501500	4495200	4485300	4030600	4578200	5401000
ENSG00000197969	0	0	0	0	0	0	262710	0	0	0	273990	346690	0	0	0
ENSG00000197971	624230000	887330000	1024700000	1296600000	1570300000	1294700000	1079400000	1579200000	1739500000	1256500000	2473600000	2140300000	2053200000	1479600000	1615800000
ENSG00000198074	2247700	1939300	0	0	1879600	0	0	0	0	0	0	0	0	0	0
ENSG00000198087	0	0	0	0	0	0	204030	0	0	0	0	0	0	0	0
ENSG00000198121	0	0	0	0	0	0	0	0	0	0	0	458310	0	0	0
ENSG00000198125	0	5628100	6745300	0	0	0	2708300	3601000	0	8182700	14996000	5563600	0	21131000	0
ENSG00000198130	1532300	1483000	1073600	1796100	1152700	1366100	1761500	1465800	1346600	1420200	2099000	2742500	2312800	2272000	2084600
ENSG00000198168	0	0	0	0	0	0	0	0	0	0	3022700	0	0	0	0
ENSG00000198171	0	0	0	0	0	0	738470	0	0	0	0	0	0	0	0
ENSG00000198189	3196600	3697000	3678500	2863200	2850300	3112400	2781200	3385500	2914500	3112800	2106800	3479000	2319100	2948200	2666000
ENSG00000198242	15852000	14999000	15693000	14348000	14989000	13245000	18168000	12305000	15009000	11726000	9806900	12323000	10249000	9312000	9187500
ENSG00000198336	0	0	3580700	0	0	0	0	2463100	0	0	0	0	0	0	0
ENSG00000198356	1791400	2864300	2865200	2100600	1888700	3115500	3436200	2997800	2584000	2538600	2491800	3611600	902560	1528000	2405200
ENSG00000198380	0	0	0	249620	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198399	0	0	0	0	0	0	176280	0	0	0	350580	0	0	0	0
ENSG00000198467	1866900	1798300	2444700	2610700	1547000	1003400	2194400	1339500	1582200	919540	1148300	898950	0	0	0
ENSG00000198492	0	0	0	0	0	0	0	0	0	0	0	0	0	533010	0
ENSG00000198513	1679400	2236800	2160100	2333000	1796400	2223900	2831200	2740400	3245700	2805300	2697800	3626700	2764300	3142000	2541200
ENSG00000198561	1261100	1558000	1509200	1398300	1688200	2746100	2552800	1612000	1323500	1110300	1391900	1789400	4002700	1597200	0
ENSG00000198612	0	0	0	0	0	0	0	0	0	0	3918600	0	0	0	0
ENSG00000198648	0	621300	550660	0	439640	422910	298690	788240	837970	708630	0	969280	638950	862630	797780
ENSG00000198668	19976000	35325000	51268000	53588000	40966000	71561000	57655000	57254000	105430000	34900000	134440000	41707000	64047000	67427000	62002000
ENSG00000198677	646000	716760	706210	651760	0	782670	613860	691760	553350	0	0	660130	0	639530	609740
ENSG00000198692	4381100	5066300	4561500	6755800	7085700	0	3591700	4834900	5595800	4403600	5898900	2548800	3709400	7199200	4759300
ENSG00000198700	1997900	1583100	1804500	1286300	1348900	929410	1727700	1149800	1623300	1272400	1372600	1211500	1175100	1031200	1081400
ENSG00000198712	16121000	17484000	18212000	22109000	19839000	37248000	32921000	21379000	41711000	24182000	25960000	56681000	53394000	45922000	10324000
ENSG00000198721	1750500	1994600	1474800	1818900	1318500	1985500	2217200	2185900	2016500	1945100	3813900	3063900	2829400	2241300	2281900
ENSG00000198752	0	0	0	184790	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198755	6755900	5087800	6847200	4237800	6762500	5271800	5079100	5571600	6207800	6403700	3683200	4592200	2899700	3850100	4248100
ENSG00000198786	1584900	1226700	0	1301700	0	1551800	1914800	1539000	0	696560	2365800	2448000	1024600	1252900	1958800
ENSG00000198793	783740	1047800	870330	928380	552190	711680	923510	1032700	0	765640	987500	966530	1042700	1828600	759910
ENSG00000198804	1376800	0	0	0	0	0	323770	0	573180	712390	750490	0	0	0	591420
ENSG00000198805	19469000	14799000	22699000	16842000	16425000	12928000	15376000	14164000	13969000	13416000	7871300	10192000	9332400	7121600	8399200
ENSG00000198825	0	0	0	0	0	0	0	0	0	0	0	0	301560	276200	0
ENSG00000198835	389720	893050	0	923620	818070	865780	715580	838500	829250	1945200	1152700	1492500	786090	1355400	1236200
ENSG00000198836	3975700	2901600	3069400	5526000	6897700	8851000	7527100	5844000	6493200	5143600	7438700	6985300	6860100	7594700	7626100
ENSG00000198854	0	0	0	1179200	0	0	0	0	0	432520	0	353160	0	0	0
ENSG00000198856	0	0	0	0	0	0	0	0	0	1324300	0	0	0	0	0
ENSG00000198886	145910	403970	0	311850	0	0	713380	512670	242810	420670	944390	431850	0	412270	0
ENSG00000198898	14833000	12693000	14833000	13887000	15150000	14193000	15100000	11885000	10354000	12824000	10728000	13669000	11724000	13985000	12806000
ENSG00000198931	12513000	15130000	10583000	10646000	9518200	11687000	10139000	5594800	9935400	8104400	7422700	8733900	6948100	7146200	7945100
ENSG00000198938	4957500	10936000	6876800	4501200	0	4896400	6217700	2355900	0	4251000	9405700	1127400	2518800	6354000	6982900
ENSG00000198951	950140	0	0	592000	764600	1077600	668840	0	738840	0	610290	641250	610940	0	0
ENSG00000198954	0	522590	519720	0	0	0	842610	0	0	0	387230	319260	0	395050	467060
ENSG00000198959	19183000	14551000	18805000	15891000	16393000	8582600	7877600	6438200	5310600	11147000	4727900	5945000	4510500	6924200	4542300
ENSG00000203879	7938900	13750000	11345000	13114000	11597000	15299000	14494000	15807000	14018000	18605000	20231000	18636000	21156000	18893000	19041000
ENSG00000204065	0	0	0	0	1047900	850480	610100	0	518180	0	1128500	2181300	0	0	1008500
ENSG00000204130	2849800	3853900	3022200	4405500	3776500	5926500	6813400	5855100	7730100	5499500	8550300	8464300	8729400	11082000	10072000
ENSG00000204220	0	0	0	0	0	0	771180	0	0	0	0	0	0	0	0
ENSG00000204291	8032600	8355500	7743000	3478900	3831100	2857200	3722800	3811000	1031000	1300900	0	346640	1627100	2301600	1539500
ENSG00000204310	0	0	0	1084000	0	1158700	0	0	0	0	0	0	0	0	0
ENSG00000204370	0	0	0	0	0	0	0	0	0	0	1227000	0	0	0	0
ENSG00000204392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1221600
ENSG00000204394	7827300	8598100	8478300	8335500	10868000	8759600	8116000	6940500	8789300	5800300	5999200	7863800	5254300	6346900	8072900
ENSG00000204463	495020	0	0	0	362370	598570	723180	624750	545680	0	602420	860340	873790	677730	1002800
ENSG00000204472	0	0	0	0	0	0	0	0	0	0	0	226460	0	0	0
ENSG00000204564	0	0	0	0	0	1299300	1264900	1274000	1448900	0	0	0	2268100	1245800	0
ENSG00000204590	0	0	0	0	0	0	0	0	0	0	0	0	143770	0	0
ENSG00000204628	18271000	12581000	17058000	11235000	13700000	10988000	10252000	8428900	12600000	10889000	7471000	8924900	4406600	8652100	8093500
ENSG00000204655	35282000	80363000	46709000	70540000	57825000	78988000	90029000	68163000	77969000	78780000	136110000	139850000	106010000	126600000	89237000
ENSG00000204889	0	0	0	0	0	0	0	0	0	7431700	0	0	0	0	0
ENSG00000204897	195710000	189660000	173740000	229200000	296950000	151080000	142700000	144280000	247950000	183000000	138190000	113610000	107510000	122600000	158010000
ENSG00000205186	11992000	23289000	14126000	13270000	32869000	19454000	18677000	26428000	14680000	22271000	10191000	15658000	28042000	30185000	26417000
ENSG00000205220	2526800	1314700	1130800	1060700	735390	0	888000	449470	0	1523100	0	457040	0	0	0
ENSG00000205302	2597300	1975300	2480500	2097100	1253400	2173000	1504400	1862900	1675500	2773000	0	1403000	0	0	1295000
ENSG00000205323	0	0	0	0	0	1738300	0	0	0	0	0	0	0	0	0
ENSG00000205339	1822600	2213400	1902600	2542600	1823100	1535000	1905200	2154700	1574400	1541500	1540900	1810600	1530400	1305800	2259800
ENSG00000205426	0	0	0	0	0	0	0	0	0	12132000	0	0	0	0	0
ENSG00000205531	0	2041500	2190000	1421100	2465600	2538100	3063600	1775100	2320200	0	2156700	2280500	1957200	2585500	2899500
ENSG00000205726	0	833260	579600	631100	775230	1184700	596640	654230	706610	740060	1011100	806700	0	654490	0
ENSG00000205758	0	557070	817590	0	899670	609190	867980	763860	685050	0	0	0	0	0	380010
ENSG00000206053	0	0	0	0	0	0	0	0	0	0	0	0	0	2072200	0
ENSG00000206208	885090	1014000	1035300	714330	692210	376260	904700	0	483670	0	0	0	0	0	0
ENSG00000206281	885090	1014000	1035300	714330	692210	376260	904700	0	483670	0	0	0	0	0	0
ENSG00000206283	0	0	0	0	0	0	771180	0	0	0	0	0	0	0	0
ENSG00000206288	0	0	0	301680	0	120250	0	0	0	0	0	0	0	0	0
ENSG00000206324	0	0	0	1084000	0	1158700	0	0	0	0	0	0	0	0	0
ENSG00000206379	1908000	1897400	1773000	1829900	1380900	2077900	2222000	1845500	2142000	2001800	1850600	1932400	1679800	1825300	1928900
ENSG00000206394	22646000	16212000	19421000	17203000	21664000	11914000	11752000	9015000	10957000	12023000	3590700	4481200	3359200	5335600	4608500
ENSG00000206395	5422100	7015800	4736700	5248500	6884000	5822900	7288300	5936000	7482000	7748500	8471200	10869000	8455500	7818500	9331700
ENSG00000206428	0	0	0	0	0	0	0	0	0	0	0	226460	0	0	0
ENSG00000206445	0	0	0	1020100	0	0	1554300	0	0	0	1823200	0	0	0	0
ENSG00000206480	1908000	1897400	1773000	1829900	1380900	2077900	2222000	1845500	2142000	2001800	1850600	1932400	1679800	1825300	1928900
ENSG00000206492	0	0	0	0	0	0	0	0	0	0	0	0	143770	0	0
ENSG00000211456	4943700	4758600	5395200	4663800	4276400	4508700	4898600	4794900	4093800	4814800	4223900	4736800	4336000	4698500	4064800
ENSG00000211460	5665000	7540900	4748400	5590000	6712500	5929100	6043700	2503800	3895500	8416100	5154400	6933600	6603600	9289500	5846900
ENSG00000213145	6782700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213366	21795000	17591000	13967000	12141000	14962000	15031000	9981400	9678700	5157300	20002000	21397000	10586000	51443000	32218000	16865000
ENSG00000213424	0	0	0	0	0	0	0	0	0	0	358680	456170	0	0	0
ENSG00000213445	0	300880	0	0	0	236160	0	0	0	0	0	0	0	0	0
ENSG00000213463	0	0	0	0	0	0	0	1608300	0	0	0	0	0	0	1642800
ENSG00000213585	38851000	40578000	41969000	43618000	53095000	31080000	47792000	43147000	51879000	47478000	61765000	71364000	64600000	65784000	75047000
ENSG00000213593	0	0	776170	892430	0	1248100	1134400	1168000	1092200	0	1248200	1721100	1167400	986170	1802000
ENSG00000213614	5407400	4384200	5077400	3047300	6224400	2591800	2759000	2815200	1770300	2588800	0	0	849280	1045600	595460
ENSG00000213619	5045000	6066600	4225900	6095600	4015800	6849700	7028600	5004500	5486000	6163300	9031200	9786800	10787000	10951000	12734000
ENSG00000213639	1057300	964020	0	1349300	0	1245500	1876300	1239900	0	0	1433600	0	0	2040200	0
ENSG00000213672	634510	828010	872780	1007500	978610	1573700	936000	1414600	1014600	1875200	1840600	1532600	2029300	1808800	1168600
ENSG00000213689	0	0	0	0	0	0	0	0	0	0	0	269670	0	0	0
ENSG00000213719	22646000	16212000	19421000	17203000	21664000	11914000	11752000	9015000	10957000	12023000	3590700	4481200	3359200	5335600	4608500
ENSG00000213722	5422100	7015800	4736700	5248500	6884000	5822900	7288300	5936000	7482000	7748500	8471200	10869000	8455500	7818500	9331700
ENSG00000213741	0	0	2875400	0	1838400	1837600	1743900	1869900	1467300	3271400	818360	0	1203300	0	1652500
ENSG00000213760	0	0	0	1020100	0	0	1554300	0	0	0	1823200	0	0	0	0
ENSG00000213949	0	0	0	0	0	215010	0	0	0	0	0	0	0	0	0
ENSG00000213965	462610	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214113	0	0	1232500	0	0	1366900	1140500	0	0	0	1591100	0	0	1424200	0
ENSG00000214114	0	0	927380	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214253	3660700	9798600	5344600	8915400	5464600	5344100	5454900	4012700	5941500	2851500	13022000	3658900	5340300	6183200	7673200
ENSG00000214338	0	1656800	1468600	1780000	1389200	1731400	1952400	1744500	1680700	1675900	1941100	2266700	1754500	1929200	1917500
ENSG00000214415	3338900	4142900	3486800	3944900	5592000	5156300	6089900	5167000	6320100	3209000	7975800	14656000	8062500	11002000	7410400
ENSG00000214517	0	0	0	0	0	586550	707560	602300	764990	0	636400	0	0	690040	745570
ENSG00000214753	1862800	590010	1298800	1296900	1795500	1555300	1164600	956000	968130	1574600	832700	1013800	675710	735600	1465200
ENSG00000215021	16740000	19641000	17617000	16566000	15096000	21350000	20963000	26774000	19538000	23194000	23902000	23880000	23828000	25751000	27234000
